BOTTLE,20150216PRINUNIVRMK
# 3/17/99 Initialized README file for WOCE leg A07 
# Data source: CCHDO 1/15/07 
# SHIP: L'Atlante 
# Cruise: 35A3CITHER1_1; WOCE A07 
# Region: 35W-11E; 6S-7N; zonal section on 4.5S 
# EXPOCODE: 35A319930102 
# DATES: 1/2/93 - 2/10/93 
# Chief Scientist - Alain Morliere 
# 119 stations with 32 8-liter bottle Rosette and wire casts 
# Hydro: Who - M. Arhan, H. Hercier; Status - final 
# 	Notes: Some problems with salt calibration (bottle), precision < 0.002,  
# 		but estimated uncertainty: 
# 		sta	stability 
# 		1-10	0.001 
# 		11-18	<0.003 
# 		19-119	0.001 
# Nuts/O2: Who - M. Arhan, H. Hercier; Status - final 
# 	Notes: 
# TCO2: Who - C. Oudot; Status - final 
# 	Notes: no NDP 
# TA: Who - C. Oudot; Status - final 
# 	Notes: no NDP 
# 	Data too noisy to use (R. Wanninkhof) 
# fCO2: Who - C. Oudot; Status - final  
# 	Notes: top 10m only 
# pH: Who - C. Oudot; Status - final 
# 	Notes: Revised data received from A.Velo 12/23/14 converted to 
# 		total scale at 25C 
# CFC: Who - c. Andrie; Status - final  
# 	Notes:    
# H-3/He-3: Who -  P. Jean-Baptiste; Status - final  
# 	Notes: All He-4 flagged 3/4 
# 	No errors for H3 or He3 
# Other: Chlorophyl A and phaeopigments 
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
  35A319930102,   A07,    70,  1,      6,2,19930120,   0, -4.5005, -25.1668, 5742,   4794.5,   0.7630,  34.7230,2,    224.8,2,   110.42,2,    30.45,2,     0.00,2,     2.06,2,    0.003,2,    0.001,2,   -999.0,4,   -999.0,4,   -999.0,9,   7.6484,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3774
  35A319930102,   A07,    70,  1,      5,2,19930120,   0, -4.5005, -25.1668, 5742,   4995.4,   0.7260,  34.7160,2,    223.7,2,   112.85,2,    31.03,2,     0.00,2,     2.08,2,    0.004,2,    0.001,2,   -999.0,4,   -999.0,4,   -999.0,9,   7.6439,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3183
  35A319930102,   A07,    70,  1,      4,2,19930120,   0, -4.5005, -25.1668, 5742,   5195.3,   0.7270,  34.7130,2,    223.4,2,   113.74,2,    31.10,2,     0.00,2,     2.09,2,    0.007,2,    0.009,2,   -999.0,4,   -999.0,4,   -999.0,9,   7.6420,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2956
  35A319930102,   A07,    70,  1,      3,2,19930120,   0, -4.5005, -25.1668, 5742,   5395.3,   0.7330,  34.7110,2,    223.1,2,   114.47,2,    31.17,2,     0.00,2,     2.10,2,    0.005,2,    0.004,2,   -999.0,4,   -999.0,4,   -999.0,9,   7.6465,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2771
  35A319930102,   A07,    70,  1,      2,2,19930120,   0, -4.5005, -25.1668, 5742,   5595.5,   0.7290,  34.7100,2,    222.5,2,   115.60,2,    31.43,2,     0.00,2,     2.11,2,    0.009,2,    0.005,2,   -999.0,4,   -999.0,4,   -999.0,9,   7.6393,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2485
  35A319930102,   A07,    70,  1,      1,2,19930120,   0, -4.5005, -25.1668, 5742,   5741.3,   0.7430,  34.7100,2,    222.5,2,   115.91,2,    31.29,2,     0.00,2,     2.12,2,    0.011,2,    0.008,2,   -999.0,4,   -999.0,4,   -999.0,9,   7.6385,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2437
  35A319930102,   A07,    71,  1,     32,2,19930120,   0, -4.5010, -25.8352, 5413,      1.9,  26.7710,  36.3610,2,    203.4,2,     1.84,2,     0.05,2,     0.00,2,     0.10,2,    1.810,2,    0.971,2,   -999.0,9,   -999.0,9,    420.1,2,-999.0000,9,  -999.00,     0.06,2,     0.03,2, -999.000,9,-999.0000,9,  -999.00,9,  26.7706
  35A319930102,   A07,    71,  1,     31,2,19930120,   0, -4.5010, -25.8352, 5413,     72.1,  24.9620,  36.2760,2,    203.4,2,     2.04,2,     0.33,2,     0.03,2,     0.15,2,    1.871,2,    0.992,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  24.9463
  35A319930102,   A07,    71,  1,     30,2,19930120,   0, -4.5010, -25.8352, 5413,    147.1,  13.8280,  35.3810,2,    103.4,2,     8.64,2,    22.32,2,     0.00,2,     1.42,2,    1.134,2,    0.581,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  13.8069
  35A319930102,   A07,    71,  1,     29,2,19930120,   0, -4.5010, -25.8352, 5413,    197.0,  12.2520,  35.1800,2,    132.4,3,     9.57,2,    21.55,2,     0.00,2,     1.40,2,    1.083,2,    0.553,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  12.2259
  35A319930102,   A07,    71,  1,     28,2,19930120,   0, -4.5010, -25.8352, 5413,    396.0,   9.0140,  34.8160,2,     92.0,2,    16.09,2,    32.69,2,     0.00,2,     2.01,2,    0.296,2,    0.157,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   8.9705
  35A319930102,   A07,    71,  1,     27,2,19930120,   0, -4.5010, -25.8352, 5413,    596.0,   6.0460,  34.5380,2,    129.0,2,    24.21,2,    34.70,2,     0.00,2,     2.24,2,    0.132,2,    0.070,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   5.9933
  35A319930102,   A07,    71,  1,     26,2,19930120,   0, -4.5010, -25.8352, 5413,    797.4,   4.6960,  34.4750,2,    156.5,2,    31.28,2,    34.39,2,     0.00,2,     2.27,2,    0.076,2,    0.036,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.6326
  35A319930102,   A07,    71,  1,     25,2,19930120,   0, -4.5010, -25.8352, 5413,    997.4,   4.2150,  34.5740,2,    160.0,2,    34.26,2,    33.55,2,     0.00,2,     2.24,2,    0.004,2,    0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1378
  35A319930102,   A07,    71,  1,     24,2,19930120,   0, -4.5010, -25.8352, 5413,   1196.7,   4.3210,  34.8020,2,    185.8,2,    26.96,2,    27.98,2,     0.00,2,     1.86,2,    0.017,2,    0.011,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2252
  35A319930102,   A07,    71,  1,     23,2,19930120,   0, -4.5010, -25.8352, 5413,   1397.8,   4.2700,  34.9730,3,    217.6,2,    20.86,2,    23.37,2,     0.00,2,     1.53,2,    0.024,2,    0.013,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1562
  35A319930102,   A07,    71,  1,     22,2,19930120,   0, -4.5010, -25.8352, 5413,   1597.6,   4.0010,  34.9740,2,    243.2,2,    18.19,2,    20.38,2,     0.00,2,     1.33,2,    0.061,2,    0.038,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.8718
  35A319930102,   A07,    71,  1,     21,2,19930120,   0, -4.5010, -25.8352, 5413,   1696.5,   3.8540,  34.9760,2,    248.6,2,    18.30,2,    19.79,2,     0.00,2,     1.28,2,    0.061,2,    0.031,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7174
  35A319930102,   A07,    71,  1,     20,2,19930120,   0, -4.5010, -25.8352, 5413,   1798.1,   3.7400,  34.9760,2,    250.3,2,    19.14,2,    19.76,2,     0.00,2,     1.28,2,    0.041,2,    0.024,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5954
  35A319930102,   A07,    71,  1,     19,2,19930120,   0, -4.5010, -25.8352, 5413,   2097.1,   3.3860,  34.9600,2,    251.3,2,    23.50,2,    20.11,2,     0.00,2,     1.31,2,    0.015,2,    0.012,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2184
  35A319930102,   A07,    71,  1,     18,2,19930120,   0, -4.5010, -25.8352, 5413,   2398.3,   3.0920,  34.9440,2,    251.3,2,    27.95,2,    20.38,2,     0.00,2,     1.34,2,    0.014,2,    0.005,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9003
  35A319930102,   A07,    71,  1,     17,2,19930120,   0, -4.5010, -25.8352, 5413,   2697.7,   2.7950,  34.9230,2,    248.4,2,    34.50,2,    21.15,2,     0.00,2,     1.39,2,    0.002,2,    0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5794
  35A319930102,   A07,    71,  1,     16,2,19930120,   0, -4.5010, -25.8352, 5413,   2996.8,   2.6700,  34.9160,2,    249.7,2,    36.34,2,    21.22,2,     0.00,2,     1.40,2,    0.001,2,   -0.003,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4268
  35A319930102,   A07,    71,  1,     15,2,19930120,   0, -4.5010, -25.8352, 5413,   3196.8,   2.6130,  34.9140,2,    252.3,2,    35.95,2,    20.98,2,     0.00,2,     1.38,2,   -0.002,2,   -0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3502
  35A319930102,   A07,    71,  1,     14,2,19930120,   0, -4.5010, -25.8352, 5413,   3397.1,   2.5710,  34.9140,2,    255.3,2,    35.15,2,    20.64,2,     0.00,2,     1.36,2,    0.018,2,    0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2879
  35A319930102,   A07,    71,  1,     13,2,19930120,   0, -4.5010, -25.8352, 5413,   3595.7,   2.4970,  34.9100,2,    257.6,2,    35.44,2,    20.43,2,     0.00,2,     1.35,2,    0.003,2,    0.005,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1942
  35A319930102,   A07,    71,  1,     12,2,19930120,   0, -4.5010, -25.8352, 5413,   3795.4,   2.3300,  34.8970,2,    255.9,2,    41.12,2,    21.09,2,     0.00,2,     1.40,2,    0.011,2,   -0.005,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0095
  35A319930102,   A07,    71,  1,     11,2,19930120,   0, -4.5010, -25.8352, 5413,   3896.1,   2.1600,  34.8780,2,    253.5,2,    47.67,2,    21.95,2,     0.00,2,     1.46,2,    0.011,2,   -0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8330
  35A319930102,   A07,    71,  1,     10,2,19930120,   0, -4.5010, -25.8352, 5413,   3995.8,   1.9870,  34.8600,2,    249.4,2,    55.90,2,    23.07,2,     0.00,2,     1.54,2,    0.018,2,    0.007,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.6537
  35A319930102,   A07,    71,  1,      9,2,19930120,   0, -4.5010, -25.8352, 5413,   4096.2,   1.7510,  34.8310,2,    245.0,2,    66.07,2,    24.49,2,     0.00,2,     1.64,2,    0.005,2,    0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.4133
  35A319930102,   A07,    71,  1,      8,2,19930120,   0, -4.5010, -25.8352, 5413,   4195.5,   1.4640,  34.8010,2,    238.6,2,    79.21,2,    26.40,2,     0.00,2,     1.78,2,    0.024,2,    0.008,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.1238
  35A319930102,   A07,    71,  1,      7,2,19930120,   0, -4.5010, -25.8352, 5413,   4395.7,   1.0990,  34.7620,2,    231.2,2,    95.15,2,    28.67,2,     0.00,2,     1.93,2,    0.003,2,   -0.003,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7476
  35A319930102,   A07,    71,  1,      6,2,19930120,   0, -4.5010, -25.8352, 5413,   4595.2,   0.8660,  34.7360,2,    227.0,2,   105.31,2,    30.13,2,     0.00,2,     2.03,2,    0.006,2,    0.001,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4997
  35A319930102,   A07,    71,  1,      5,2,19930120,   0, -4.5010, -25.8352, 5413,   4795.3,   0.7790,  34.7240,2,    224.9,2,   108.83,2,    30.67,2,     0.00,2,     2.08,2,    0.002,2,   -0.005,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3927
  35A319930102,   A07,    71,  1,      4,2,19930120,   0, -4.5010, -25.8352, 5413,   4995.1,   0.7280,  34.7170,2,    223.5,2,   111.78,2,    31.33,2,     0.00,2,     2.12,2,    0.007,2,   -0.005,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3203
  35A319930102,   A07,    71,  1,      3,2,19930120,   0, -4.5010, -25.8352, 5413,   5195.3,   0.7150,  34.7140,2,    223.0,2,   113.11,2,    31.55,2,     0.00,2,     2.14,2,    0.008,2,    0.000,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2840
  35A319930102,   A07,    71,  1,      2,2,19930120,   0, -4.5010, -25.8352, 5413,   5395.2,   0.7100,  34.7110,2,    222.3,2,   114.26,2,    31.64,2,     0.00,2,     2.15,2,    0.019,2,    0.004,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2550
  35A319930102,   A07,    71,  1,      1,2,19930120,   0, -4.5010, -25.8352, 5413,   5452.9,   0.7140,  34.7090,2,    222.3,2,   113.86,2,    31.56,2,     0.00,2,     2.15,2,    0.019,2,    0.012,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.2518
  35A319930102,   A07,    72,  1,     32,2,19930120,   0, -4.4990, -26.4998, 5546,      7.8,  26.5870,  36.3750,2,    203.4,2,     1.78,2,     0.00,2,     0.00,2,     0.06,2,    1.837,2,    0.977,2,   2104.4,3,   2469.0,3,    413.8,2,   8.0814,2,    25.00,     0.06,2,     0.03,2, -999.000,9,-999.0000,9,  -999.00,9,  26.5852
  35A319930102,   A07,    72,  1,     31,2,19930120,   0, -4.4990, -26.4998, 5546,     72.9,  25.5050,  36.2760,3,    205.1,2,     1.86,2,     0.05,2,     0.00,2,     0.10,2,    1.856,2,    0.975,2,   2113.2,3,   2469.6,3,   -999.0,9,   8.0692,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  25.4889
  35A319930102,   A07,    72,  1,     30,2,19930120,   0, -4.4990, -26.4998, 5546,    147.4,  14.0310,  35.4060,3,    101.4,2,     8.39,2,    21.71,2,     0.01,2,     1.38,2,    1.165,2,    0.582,2,   -999.0,9,   -999.0,9,   -999.0,9,   7.7306,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  14.0096
  35A319930102,   A07,    72,  1,     29,2,19930120,   0, -4.4990, -26.4998, 5546,    197.5,  12.5170,  35.2170,3,    117.6,2,     9.53,2,    22.18,2,     0.00,2,     1.43,2,    1.015,2,    0.513,2,   -999.0,9,   -999.0,9,   -999.0,9,   7.7239,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  12.4904
  35A319930102,   A07,    72,  1,     28,2,19930120,   0, -4.4990, -26.4998, 5546,    397.3,   8.8510,  34.7950,3,     82.8,3,    16.72,2,    33.61,2,     0.00,2,     2.07,2,    0.223,2,    0.111,2,   2217.1,3,   2298.2,3,   -999.0,9,   7.5497,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8079
  35A319930102,   A07,    72,  1,     27,2,19930120,   0, -4.4990, -26.4998, 5546,    595.9,   5.6440,  34.5000,2,    146.9,3,    24.96,2,    33.61,2,     0.00,2,     2.18,2,    0.200,2,    0.103,2,   2209.0,3,   2305.0,3,   -999.0,9,   7.5930,3,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5932
  35A319930102,   A07,    72,  1,     26,2,19930120,   0, -4.4990, -26.4998, 5546,    797.9,   4.6610,  34.4830,2,    148.3,2,    31.64,2,    34.98,2,     0.00,2,     2.32,2,    0.030,2,   -0.005,2,   2224.6,2,   2310.7,2,   -999.0,9,   7.5655,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.5978
  35A319930102,   A07,    72,  1,     25,2,19930120,   0, -4.4990, -26.4998, 5546,    998.1,   4.1930,  34.5660,2,    161.4,2,    34.07,2,    33.26,2,     0.00,2,     2.22,2,    0.012,2,   -0.005,2,   2244.8,2,   2340.0,2,   -999.0,9,   7.5878,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1159
  35A319930102,   A07,    72,  1,     24,2,19930120,   0, -4.4990, -26.4998, 5546,   1196.5,   4.3030,  34.7880,2,    182.0,2,    27.46,2,    28.53,2,     0.00,2,     1.89,2,    0.007,2,   -0.005,2,   2221.0,2,   2337.8,2,   -999.0,9,   7.6419,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2074
  35A319930102,   A07,    72,  1,     23,2,19930120,   0, -4.4990, -26.4998, 5546,   1396.1,   4.2990,  34.9220,2,    214.6,2,    21.22,2,    23.63,2,     0.00,2,     1.54,2,    0.023,2,    0.004,2,   2219.7,3,   2362.0,3,   -999.0,9,   7.7008,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1851
  35A319930102,   A07,    72,  1,     22,2,19930120,   0, -4.4990, -26.4998, 5546,   1597.3,   4.1120,  34.9660,2,    237.5,2,    18.35,2,    20.77,2,     0.00,2,     1.35,2,    0.021,2,    0.028,2,   2186.3,2,   2341.2,2,   -999.0,9,   7.7310,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9815
  35A319930102,   A07,    72,  1,     21,2,19930120,   0, -4.4990, -26.4998, 5546,   1696.7,   3.9230,  34.9780,2,    245.1,2,    18.29,2,    19.94,2,     0.00,2,     1.29,2,    0.043,2,    0.020,2,   2179.3,2,   2339.9,2,   -999.0,9,   7.7447,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7855
  35A319930102,   A07,    72,  1,     20,2,19930120,   0, -4.4990, -26.4998, 5546,   1797.3,   3.7850,  34.9760,2,    248.6,2,    18.92,2,    19.76,2,     0.00,2,     1.28,2,    0.035,2,    0.013,2,   2170.1,2,   2330.2,2,   -999.0,9,   7.7445,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6399
  35A319930102,   A07,    72,  1,     19,2,19930120,   0, -4.4990, -26.4998, 5546,   2097.3,   3.3830,  34.9600,2,    254.9,2,    22.70,2,    19.78,2,     0.00,2,     1.28,2,    0.026,2,    0.006,2,   2167.4,2,   2331.9,2,   -999.0,9,   7.7540,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2154
  35A319930102,   A07,    72,  1,     18,2,19930120,   0, -4.4990, -26.4998, 5546,   2397.1,   3.0210,  34.9380,2,    250.5,2,    29.13,2,    20.37,2,     0.00,2,     1.33,2,    0.013,2,    0.003,2,   2197.0,3,   2359.1,3,   -999.0,9,   7.7460,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.8307
  35A319930102,   A07,    72,  1,     17,2,19930120,   0, -4.4990, -26.4998, 5546,   2696.3,   2.7890,  34.9220,2,    248.1,2,    34.27,2,    20.96,2,     0.00,2,     1.38,2,    0.007,2,    0.001,2,   2182.7,3,   2342.2,3,   -999.0,9,   7.7417,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5737
  35A319930102,   A07,    72,  1,     16,2,19930120,   0, -4.4990, -26.4998, 5546,   2996.1,   2.6930,  34.9210,2,    253.2,2,    32.89,2,    20.40,2,     0.00,2,     1.35,2,    0.007,2,   -0.001,2,   2183.2,3,   2343.7,3,   -999.0,9,   7.7431,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4493
  35A319930102,   A07,    72,  1,     15,2,19930120,   0, -4.4990, -26.4998, 5546,   3196.2,   2.6320,  34.9200,2,    253.9,2,    33.95,2,    20.44,2,     0.00,2,     1.35,2,    0.017,2,    0.004,2,   2191.5,2,   2355.1,2,   -999.0,9,   7.7503,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3688
  35A319930102,   A07,    72,  1,     14,2,19930120,   0, -4.4990, -26.4998, 5546,   3395.5,   2.5920,  34.9200,2,    256.7,2,    33.03,2,    20.09,2,     0.00,2,     1.33,2,    0.006,2,    0.001,2,   2175.5,3,   2339.3,3,   -999.0,9,   7.7515,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3085
  35A319930102,   A07,    72,  1,     13,2,19930120,   0, -4.4990, -26.4998, 5546,   3596.5,   2.5210,  34.9120,2,    259.8,2,    32.54,2,    19.70,2,     0.00,2,     1.31,2,    0.016,2,   -0.005,2,   2162.0,3,   2327.4,3,   -999.0,9,   7.7558,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2175
  35A319930102,   A07,    72,  1,     12,2,19930120,   0, -4.4990, -26.4998, 5546,   3796.1,   2.3910,  34.9040,2,    260.5,2,    34.88,2,    19.87,2,     0.00,2,     1.32,2,    0.026,2,    0.007,2,   2163.0,3,   2323.8,3,   -999.0,9,   7.7460,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0688
  35A319930102,   A07,    72,  1,     11,2,19930120,   0, -4.4990, -26.4998, 5546,   3894.8,   2.2800,  34.8910,2,    258.6,2,    39.17,2,    20.41,2,     0.00,2,     1.37,2,    0.025,2,    0.009,2,   2188.4,3,   2349.9,3,   -999.0,9,   7.7452,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9498
  35A319930102,   A07,    72,  1,     10,2,19930120,   0, -4.4990, -26.4998, 5546,   3995.4,   2.0750,  34.8680,2,    253.2,2,    49.18,2,    21.92,2,     0.00,2,     1.48,2,    0.015,2,    0.003,2,   2180.9,3,   2339.2,3,   -999.0,9,   7.7388,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7392
  35A319930102,   A07,    72,  1,      9,2,19930120,   0, -4.4990, -26.4998, 5546,   4095.9,   1.8210,  34.8390,2,    246.1,2,    61.88,2,    23.75,2,     0.00,2,     1.61,2,    0.005,2,   -0.005,2,   2197.1,3,   2347.4,3,   -999.0,9,   7.7188,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.4813
  35A319930102,   A07,    72,  1,      8,2,19930120,   0, -4.4990, -26.4998, 5546,   4195.0,   1.5590,  34.8080,2,    240.4,2,    69.76,2,    25.49,2,     0.00,2,     1.74,2,    0.001,2,   -0.005,2,   2246.6,2,   2389.5,2,   -999.0,9,   7.6982,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.2160
  35A319930102,   A07,    72,  1,      7,2,19930120,   0, -4.4990, -26.4998, 5546,   4394.7,   1.0550,  34.7560,2,    230.6,2,    91.38,2,    28.42,2,     0.00,2,     1.95,2,    0.002,2,   -0.001,2,   2265.5,2,   2395.8,2,   -999.0,9,   7.6681,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7051
  35A319930102,   A07,    72,  1,      6,2,19930120,   0, -4.4990, -26.4998, 5546,   4594.9,   0.8460,  34.7320,2,    226.4,2,   101.54,2,    29.79,2,     0.01,2,     2.05,2,    0.006,2,   -0.005,2,   2255.1,3,   2377.3,3,   -999.0,9,   7.6496,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4804
